now_us,bytes_acked,mss,rtt_us,tp_delivered_rate,tp_rate_interval_us,tp_delivered,lost,retrans,app_limited
5918864,742944,1308,938282,287,1461648,569,0,0,0
5918892,744252,1308,933299,288,1461648,570,0,0,0
5918918,745560,1308,933325,289,1466659,571,0,0,0
5918945,746868,1308,919114,290,1466659,572,0,0,0
5918982,748176,1308,919151,290,1477476,573,0,0,0
5959462,749484,1308,957129,291,1477476,574,0,0,0
5959559,750792,1308,957226,291,1476611,575,0,0,0
5959600,752100,1308,952272,292,1476611,576,0,0,0
5959635,753408,1308,952307,289,1443953,577,0,0,0
5959663,754716,1308,947425,290,1443953,578,0,0,0
5959692,756024,1308,947454,291,1448863,579,0,0,0
5959719,758640,1308,942572,292,1448863,581,0,0,0
5959746,759948,1308,937689,294,1453772,582,0,0,0
5999238,761256,1308,960001,295,1458682,583,0,0,0
5999327,762564,1308,960090,295,1475862,584,0,0,0
5999371,763872,1308,957682,296,1475862,585,0,0,0
5999422,765180,1308,957733,296,1471857,586,0,0,0
5999456,767796,1308,952876,297,1471857,588,0,0,0
5999485,769104,1308,948078,295,1447013,589,0,0,0
5999511,770412,1308,948104,296,1451840,590,0,0,0
6037181,771720,1308,980948,297,1451840,591,0,0,0
6037268,773028,1308,981035,298,1456666,592,0,0,0
6037316,774336,1308,976256,299,1456666,593,0,0,0
6037379,775644,1308,976319,300,1461493,594,0,0,0
6039887,776952,1308,960820,301,1461493,595,0,0,0
6039964,778260,1308,960897,301,1479500,596,0,0,0
6058669,779568,1308,977192,302,1479500,597,0,0,0
6059209,780876,1308,977732,302,1478781,598,0,0,0
6074410,782184,1308,988123,303,1478781,599,0,0,0
6074507,783492,1308,988220,298,1446808,600,0,0,0
6074570,784800,1308,983566,299,1446808,601,0,0,0
6078806,786108,1308,987802,300,1451525,602,0,0,0
6078890,787416,1308,983169,301,1451525,603,0,0,0
6078932,788724,1308,983211,302,1456242,604,0,0,0
6078963,791340,1308,978526,303,1456242,606,0,0,0
6078991,792648,1308,973837,305,1460958,607,0,0,0
6079043,793956,1308,971530,306,1465675,608,0,0,0
6119294,795264,1308,1011781,307,1468034,609,0,0,0
6119386,797880,1308,1007157,308,1468034,611,0,0,0
6119431,799188,1308,1000254,310,1472750,612,0,0,0
6119460,800496,1308,1000283,310,1479698,613,0,0,0
6119512,801804,1308,997857,311,1479698,614,0,0,0
6119544,803112,1308,997889,311,1479187,615,0,0,0
6134293,804420,1308,1007940,312,1479187,616,0,0,0
6139711,805728,1308,1013358,309,1472031,617,0,0,0
6139892,807036,1308,1008894,310,1472031,618,0,0,0
6159641,808344,1308,1028643,311,1476676,619,0,0,0
6159720,810960,1308,1024077,312,1476676,621,0,0,0
6159753,812268,1308,1019465,314,1481321,622,0,0,0
6159774,813576,1308,1019486,315,1485966,623,0,0,0
6159795,814884,1308,1000065,316,1485966,624,0,0,0
6159814,816192,1308,1000084,316,1502471,625,0,0,0
6159833,817500,1308,997781,317,1502471,626,0,0,0
6159878,818808,1308,997826,317,1504793,627,0,0,0
6159904,820116,1308,993211,318,1504793,628,0,0,0
6199093,821424,1308,1032400,315,1484047,629,0,0,0
6199174,822732,1308,1027894,316,1484047,630,0,0,0
6199206,824040,1308,1027926,317,1488634,631,0,0,0
6199229,825348,1308,1023362,318,1488634,632,0,0,0
6199249,826656,1308,1021088,319,1493221,633,0,0,0
6199267,827964,1308,1021106,320,1495515,634,0,0,0
6224452,829272,1308,1025413,321,1495515,635,0,0,0
6224543,830580,1308,1025504,321,1510578,636,0,0,0
6238802,831888,1308,1037470,322,1510578,637,0,0,0
6238887,833196,1308,1037555,322,1512871,638,0,0,0
6238932,834504,1308,1033017,323,1512871,639,0,0,0
6238966,835812,1308,1033051,320,1483600,640,0,0,0
6238994,837120,1308,1028561,321,1483600,641,0,0,0
6239020,838428,1308,1028587,322,1488118,642,0,0,0
6239073,839736,1308,1024122,323,1488118,643,0,0,0
6239099,841044,1308,1024148,323,1486901,644,0,0,0
6240605,842352,1308,1021151,324,1486901,645,0,0,0
6279245,843660,1308,1059791,325,1491404,646,0,0,0
6279344,846276,1308,1055388,326,1491404,648,0,0,0
6279388,848892,1308,1051051,322,1455897,650,0,0,0
6279417,850200,1308,1046699,324,1460278,651,0,0,0
6279837,851508,1308,1047119,325,1464659,652,0,0,0
6279900,852816,1308,1042802,326,1464659,653,0,0,0
6294232,854124,1308,1057134,327,1469039,654,0,0,0
6294328,855432,1308,1052849,328,1469039,655,0,0,0
6294368,856740,1308,1052889,329,1473420,656,0,0,0
6319248,858048,1308,1073388,330,1473420,657,0,0,0
6319336,859356,1308,1071286,331,1477801,658,0,0,0
6319390,860664,1308,1071340,332,1479991,659,0,0,0
6319420,861972,1308,1066989,333,1479991,660,0,0,0
6319850,863280,1308,1067419,328,1453339,661,0,0,0
6319901,864588,1308,1063182,329,1453339,662,0,0,0
6324031,865896,1308,1067312,330,1457627,663,0,0,0
6339188,867204,1308,1078180,331,1457627,664,0,0,0
6342414,868512,1308,1081406,332,1461916,665,0,0,0
6358647,869820,1308,1093350,333,1461916,666,0,0,0
6358735,871128,1308,1093438,334,1466205,667,0,0,0
6358777,872436,1308,1089191,335,1466205,668,0,0,0
6358807,873744,1308,1089221,329,1426921,669,0,0,0
6358835,875052,1308,1085080,330,1426921,670,0,0,0
6358886,876360,1308,1085131,331,1431090,671,0,0,0
6358920,877668,1308,1080996,332,1431090,672,0,0,0
6358947,878976,1308,1081023,333,1435259,673,0,0,0
6398666,880284,1308,1116573,334,1435259,674,0,0,0
6398763,881592,1308,1116670,335,1439428,675,0,0,0
6398803,882900,1308,1112541,336,1439428,676,0,0,0
6398832,884208,1308,1112570,337,1443597,677,0,0,0
6398861,885516,1308,1108430,338,1443597,678,0,0,0
6398890,886824,1308,1108459,333,1407896,679,0,0,0
6398941,888132,1308,1104472,334,1407896,680,0,0,0
6398974,889440,1308,1104505,335,1411934,681,0,0,0
6399002,890748,1308,1100494,336,1411934,682,0,0,0
6439623,893364,1308,1139096,337,1415973,684,0,0,0
6439721,894672,1308,1135155,339,1417992,685,0,0,0
6439759,895980,1308,1135193,340,1422031,686,0,0,0
6439787,897288,1308,1131182,341,1422031,687,0,0,0
6439813,898596,1308,1131208,337,1415112,688,0,0,0
6439840,899904,1308,1127277,338,1415112,689,0,0,0
6443821,901212,1308,1131258,337,1393155,690,0,0,0
6443899,902520,1308,1127423,338,1393155,691,0,0,0
6443930,903828,1308,1127454,339,1397068,692,0,0,0
6478701,905136,1308,1158312,340,1397068,693,0,0,0
6478789,906444,1308,1158400,341,1400981,694,0,0,0
6478831,907752,1308,1154529,342,1400981,695,0,0,0
6478861,909060,1308,1154559,343,1404894,696,0,0,0
6478889,910368,1308,1150674,344,1404894,697,0,0,0
6478915,911676,1308,1150700,336,1328435,698,0,0,0
6479123,912984,1308,1147182,337,1328435,699,0,0,0
6498711,914292,1308,1166770,338,1332161,700,0,0,0
6498804,915600,1308,1163136,339,1332161,701,0,0,0
6519156,916908,1308,1183488,340,1335888,702,0,0,0
6519183,918216,1308,1179789,341,1335888,703,0,0,0
6519192,919524,1308,1179798,342,1339614,704,0,0,0
6519199,920832,1308,1176078,343,1339614,705,0,0,0
6519204,922140,1308,1176083,344,1343341,706,0,0,0
6519209,923448,1308,1172362,345,1343341,707,0,0,0
6519215,924756,1308,1170517,345,1344341,708,0,0,0
6538732,926064,1308,1190034,346,1346192,709,0,0,0
6538767,927372,1308,1186366,347,1346192,710,0,0,0
6538779,928680,1308,1186378,341,1309299,711,0,0,0
6538788,929988,1308,1182834,342,1309299,712,0,0,0
6538796,931296,1308,1182842,343,1312852,713,0,0,0
6538803,932604,1308,1179296,344,1312852,714,0,0,0
6539042,933912,1308,1179535,345,1316405,715,0,0,0
6539064,935220,1308,1176004,346,1316405,716,0,0,0
6559022,936528,1308,1195962,347,1319958,717,0,0,0
6559114,937836,1308,1192501,348,1319958,718,0,0,0
6559177,939144,1308,1192564,341,1244348,719,0,0,0
6561248,940452,1308,1191283,342,1244348,720,0,0,0
6561329,941760,1308,1191364,343,1247700,721,0,0,0
6561362,943068,1308,1188046,344,1247700,722,0,0,0
6561389,944376,1308,1188073,345,1251051,723,0,0,0
6561417,945684,1308,1184749,346,1251051,724,0,0,0
6561443,946992,1308,1184775,347,1254403,725,0,0,0
6561469,948300,1308,1181450,348,1254403,726,0,0,0
6561495,949608,1308,1181476,349,1257754,727,0,0,0
6561543,950916,1308,1178172,350,1257754,728,0,0,0
6561572,952224,1308,1178201,351,1261106,729,0,0,0
6561598,953532,1308,1174876,352,1261106,730,0,0,0
6561625,954840,1308,1174903,353,1264457,731,0,0,0
6561651,956148,1308,1171577,354,1264457,732,0,0,0
6578808,957456,1308,1187058,355,1267809,733,0,0,0
6578866,958764,1308,1187116,356,1269485,734,0,0,0
6578898,960072,1308,1183797,357,1269485,735,0,0,0
6578925,961380,1308,1183824,358,1272836,736,0,0,0
6580993,962688,1308,1182540,359,1272836,737,0,0,0
6581052,963996,1308,1182599,360,1276188,738,0,0,0
6581084,965304,1308,1179280,361,1276188,739,0,0,0
6581615,966612,1308,1179811,362,1279539,740,0,0,0
6581669,967920,1308,1176513,363,1279539,741,0,0,0
6581700,969228,1308,1176544,364,1282891,742,0,0,0
6599469,970536,1308,1190962,365,1282891,743,0,0,0
6599549,971844,1308,1191042,346,1197989,744,0,0,0
6599601,973152,1308,1188203,347,1198069,745,0,0,0
6599649,974460,1308,1188251,348,1198121,746,0,0,0
6599684,975768,1308,1185396,349,1198169,747,0,0,0
6599711,977076,1308,1185423,350,1198204,748,0,0,0
6618993,978384,1308,1201814,351,1198231,749,0,0,0
6619089,979692,1308,1201910,352,1217513,750,0,0,0
6619129,981000,1308,1199060,353,1217609,751,0,0,0
6619158,982308,1308,1199089,354,1217649,752,0,0,0
6619186,983616,1308,1196226,355,1217678,753,0,0,0
6619215,984924,1308,1196255,356,1217706,754,0,0,0
6619242,986232,1308,1193392,357,1217735,755,0,0,0
6619296,987540,1308,1193446,350,1200092,756,0,0,0
6619329,988848,1308,1190815,351,1200146,757,0,0,0
6619356,991464,1308,1189511,352,1200179,759,0,0,0
6639192,992772,1308,1206683,354,1200206,760,0,0,0
6639287,994080,1308,1206778,355,1220042,761,0,0,0
6639331,995388,1308,1204159,356,1220137,762,0,0,0
6639360,996696,1308,1204188,357,1220181,763,0,0,0
6639387,998004,1308,1201552,358,1220210,764,0,0,0
6639413,999312,1308,1201578,359,1220237,765,0,0,0
6639439,1000620,1308,1198940,360,1220263,766,0,0,0
6653597,1001928,1308,1213098,361,1220289,767,0,0,0
6653704,1003236,1308,1210542,362,1234447,768,0,0,0
6653745,1004544,1308,1210583,363,1234554,769,0,0,0
6653775,1005852,1308,1207950,364,1234595,770,0,0,0
6657164,1007160,1308,1211339,358,1214018,771,0,0,0
6659186,1009776,1308,1210893,359,1217407,773,0,0,0
6659258,1012392,1308,1208498,361,1219429,775,0,0,0
6659917,1013700,1308,1206690,363,1219501,776,0,0,0
6659963,1015008,1308,1206736,364,1220160,777,0,0,0
6678601,1016316,1308,1222907,365,1220206,778,0,0,0
6678675,1017624,1308,1222981,366,1238844,779,0,0,0
6678713,1018932,1308,1220552,367,1238918,780,0,0,0
6678741,1020240,1308,1220580,368,1238956,781,0,0,0
6678769,1021548,1308,1218141,369,1238984,782,0,0,0
6678796,1022856,1308,1216934,370,1239012,783,0,0,0
6678821,1024164,1308,1216959,371,1239039,784,0,0,0
6700395,1025472,1308,1236066,372,1239064,785,0,0,0
6700481,1026780,1308,1236152,373,1260638,786,0,0,0
6700560,1028088,1308,1233764,374,1260724,787,0,0,0
6700595,1029396,1308,1233799,369,1241002,788,0,0,0
6700629,1030704,1308,1231493,370,1241037,789,0,0,0
6700659,1032012,1308,1231523,371,1241071,790,0,0,0
6700706,1033320,1308,1229231,372,1241101,791,0,0,0
6700733,1034628,1308,1229258,373,1241148,792,0,0,0
6700760,1035936,1308,1226945,374,1241175,793,0,0,0
6716207,1037244,1308,1242392,375,1241202,794,0,0,0
6716302,1038552,1308,1240147,376,1256649,795,0,0,0
6716347,1039860,1308,1240192,377,1256744,796,0,0,0
6716381,1041168,1308,1237886,378,1256789,797,0,0,0
6716408,1042476,1308,1237913,379,1256823,798,0,0,0
6716464,1043784,1308,1235629,380,1256850,799,0,0,0
6716490,1045092,1308,1235655,381,1256906,800,0,0,0
6740017,1046400,1308,1256842,382,1256932,801,0,0,0
6741048,1047708,1308,1257873,377,1262755,802,0,0,0
6741141,1049016,1308,1255744,378,1263786,803,0,0,0
6741183,1050324,1308,1255786,379,1263879,804,0,0,0
6741214,1051632,1308,1253596,380,1263921,805,0,0,0
6741242,1052940,1308,1253624,381,1263952,806,0,0,0
6741269,1054248,1308,1251429,382,1263980,807,0,0,0
6741296,1055556,1308,1250345,383,1264007,808,0,0,0
6741322,1056864,1308,1250371,384,1264034,809,0,0,0
6759228,1058172,1308,1266055,385,1264060,810,0,0,0
6759316,1059480,1308,1266143,386,1281966,811,0,0,0
6759365,1060788,1308,1263971,387,1282054,812,0,0,0
6759394,1062096,1308,1264000,388,1282103,813,0,0,0
6759421,1063404,1308,1261805,389,1282132,814,0,0,0
6759472,1064712,1308,1261856,390,1282159,815,0,0,0
6759511,1066020,1308,1259673,391,1282210,816,0,0,0
6764149,1067328,1308,1264311,389,1265214,817,0,0,0
6764205,1068636,1308,1262187,390,1269852,818,0,0,0
6764234,1069944,1308,1262216,391,1269908,819,0,0,0
6779034,1071252,1308,1274837,392,1269937,820,0,0,0
6779172,1072560,1308,1274975,390,1279418,821,0,0,0
6779208,1073868,1308,1272867,391,1279556,822,0,0,0
6779231,1075176,1308,1272890,392,1279592,823,0,0,0
6779254,1076484,1308,1270770,393,1279615,824,0,0,0
6779274,1077792,1308,1270790,394,1279638,825,0,0,0
6779323,1079100,1308,1268695,395,1279658,826,0,0,0
6797058,1080408,1308,1286430,396,1279707,827,0,0,0
6797145,1083024,1308,1284374,397,1297442,829,0,0,0
6797214,1084332,1308,1282300,399,1297529,830,0,0,0
6797254,1085640,1308,1282340,400,1297598,831,0,0,0
6797283,1086948,1308,1280225,401,1297638,832,0,0,0
6797311,1088256,1308,1279182,402,1297667,833,0,0,0
6799448,1089564,1308,1281319,403,1297695,834,0,0,0
6803158,1090872,1308,1282885,404,1299832,835,0,0,0
6821549,1092180,1308,1301276,405,1303542,836,0,0,0
6821645,1093488,1308,1299229,406,1321933,837,0,0,0
6821684,1094796,1308,1299268,407,1322029,838,0,0,0
6821723,1096104,1308,1297163,408,1322068,839,0,0,0
6821750,1097412,1308,1297190,402,1302390,840,0,0,0
6821777,1098720,1308,1295133,403,1302417,841,0,0,0
6821803,1100028,1308,1295159,404,1302444,842,0,0,0
6821833,1101336,1308,1293105,405,1302470,843,0,0,0
6839604,1102644,1308,1310876,406,1302500,844,0,0,0
6839667,1103952,1308,1308855,407,1320271,845,0,0,0
6839685,1105260,1308,1308873,408,1320334,846,0,0,0
6839697,1106568,1308,1306800,409,1320352,847,0,0,0
6839707,1107876,1308,1306810,410,1320364,848,0,0,0
6840098,1109184,1308,1305117,411,1320374,849,0,0,0
6840118,1110492,1308,1305137,412,1320765,850,0,0,0
6874129,1111800,1308,1337064,413,1320785,851,0,0,0
6874306,1113108,1308,1337241,414,1354796,852,0,0,0
6874314,1114416,1308,1335165,415,1354973,853,0,0,0
6878526,1115724,1308,1339377,408,1339367,854,0,0,0
6878549,1117032,1308,1337378,409,1343579,855,0,0,0
6878555,1118340,1308,1337384,410,1343602,856,0,0,0
6878560,1119648,1308,1335367,411,1343608,857,0,0,0
6878564,1120956,1308,1334360,412,1343613,858,0,0,0
6878568,1122264,1308,1334364,413,1343617,859,0,0,0
6878572,1123572,1308,1332346,414,1343621,860,0,0,0
6878584,1124880,1308,1332358,415,1343625,861,0,0,0
6878589,1126188,1308,1330341,416,1343637,862,0,0,0
6878593,1127496,1308,1330345,417,1343642,863,0,0,0
6878597,1130112,1308,1328327,418,1343646,865,0,0,0
6879015,1131420,1308,1326723,420,1343650,866,0,0,0
6879026,1132728,1308,1326734,421,1344068,867,0,0,0
6899388,1134036,1308,1345074,422,1344079,868,0,0,0
6901473,1135344,1308,1347159,423,1364441,869,0,0,0
6901504,1136652,1308,1345168,424,1366526,870,0,0,0
6901515,1137960,1308,1345179,425,1366557,871,0,0,0
6901522,1139268,1308,1343164,426,1366568,872,0,0,0
6901527,1140576,1308,1343169,427,1366575,873,0,0,0
6901533,1141884,1308,1341153,428,1366580,874,0,0,0
6902305,1143192,1308,1341925,429,1366586,875,0,0,0
6902322,1144500,1308,1339920,430,1367358,876,0,0,0
6919368,1145808,1308,1356966,431,1367375,877,0,0,0
6919410,1147116,1308,1354986,432,1384421,878,0,0,0
6919430,1148424,1308,1355006,426,1360395,879,0,0,0
6919441,1149732,1308,1353036,427,1360415,880,0,0,0
6919449,1151040,1308,1353044,428,1360426,881,0,0,0
6919457,1152348,1308,1351071,429,1360434,882,0,0,0
6919465,1153656,1308,1350088,430,1360442,883,0,0,0
6941214,1154964,1308,1371837,431,1360450,884,0,0,0
6941318,1156272,1308,1369960,432,1382199,885,0,0,0
6941367,1157580,1308,1370009,433,1382303,886,0,0,0
6941397,1158888,1308,1368058,434,1382352,887,0,0,0
6941424,1160196,1308,1368085,435,1382382,888,0,0,0
6941451,1161504,1308,1366131,436,1382409,889,0,0,0
6941477,1162812,1308,1366157,437,1382436,890,0,0,0
6941504,1164120,1308,1364203,438,1382462,891,0,0,0
6941542,1165428,1308,1364241,439,1382489,892,0,0,0
6941570,1166736,1308,1362288,440,1382527,893,0,0,0
6958361,1168044,1308,1379079,434,1367624,894,0,0,0
6958442,1169352,1308,1377221,435,1384415,895,0,0,0
6958474,1170660,1308,1377253,436,1384496,896,0,0,0
6958496,1171968,1308,1375336,437,1384528,897,0,0,0
6959146,1173276,1308,1375986,438,1384550,898,0,0,0
6959202,1174584,1308,1374102,439,1385200,899,0,0,0
6963047,1175892,1308,1377947,440,1385256,900,0,0,0
6963098,1177200,1308,1376059,441,1389101,901,0,0,0
6963120,1178508,1308,1376081,442,1389152,902,0,0,0
6963140,1179816,1308,1374162,443,1389174,903,0,0,0
6979339,1181124,1308,1390361,444,1389194,904,0,0,0
6979442,1182432,1308,1388525,445,1405393,905,0,0,0
6979498,1183740,1308,1388581,446,1405496,906,0,0,0
6979528,1185048,1308,1386672,447,1405552,907,0,0,0
6979887,1187664,1308,1386061,448,1405582,909,0,0,0
6979938,1188972,1308,1384173,450,1405941,910,0,0,0
6998614,1190280,1308,1402849,451,1405992,911,0,0,0
6998716,1191588,1308,1401012,452,1424668,912,0,0,0
6998788,1192896,1308,1401084,453,1424770,913,0,0,0
6998825,1194204,1308,1399182,454,1424842,914,0,0,0
6998856,1195512,1308,1399213,455,1424879,915,0,0,0
6998884,1198128,1308,1397301,456,1424910,917,0,0,0
6999072,1200744,1308,1395550,458,1424938,919,0,0,0
7004301,1203360,1308,1398867,453,1399551,921,0,0,0
7004379,1204668,1308,1397032,455,1404780,922,0,0,0
7004426,1205976,1308,1397079,456,1404858,923,0,0,0
7004448,1207284,1308,1395189,457,1404905,924,0,0,0
7019401,1208592,1308,1410142,458,1404927,925,0,0,0
7019503,1209900,1308,1408331,459,1419880,926,0,0,0
7019542,1211208,1308,1408370,460,1419982,927,0,0,0
7019572,1212516,1308,1406487,461,1420021,928,0,0,0
7019601,1213824,1308,1406516,462,1420051,929,0,0,0
7019629,1215132,1308,1404632,463,1420080,930,0,0,0
7039426,1216440,1308,1424429,464,1420108,931,0,0,0
7039506,1217748,1308,1422596,465,1439905,932,0,0,0
7039539,1219056,1308,1421673,466,1439985,933,0,0,0
7039561,1220364,1308,1421695,467,1440018,934,0,0,0
7039581,1221672,1308,1419803,468,1440040,935,0,0,0
7039600,1222980,1308,1419822,469,1440060,936,0,0,0
7063731,1224288,1308,1442040,470,1440079,937,0,0,0
7081419,1225596,1308,1459728,471,1464210,938,0,0,0
7081525,1226904,1308,1457922,472,1481898,939,0,0,0
7081573,1228212,1308,1457970,473,1482004,940,0,0,0
7081603,1229520,1308,1447021,474,1482052,941,0,0,0
7081630,1230828,1308,1447048,474,1447081,942,0,0,0
7081657,1233444,1308,1446117,475,1447108,944,0,0,0
7081684,1234752,1308,1444228,476,1447033,945,0,0,0
7081710,1236060,1308,1444254,474,1446957,946,0,0,0
7081753,1237368,1308,1442386,475,1446983,947,0,0,0
7081780,1238676,1308,1442413,476,1447026,948,0,0,0
7081806,1239984,1308,1440527,477,1447053,949,0,0,0
7081832,1241292,1308,1440553,478,1447079,950,0,0,0
7081859,1242600,1308,1438668,479,1447105,951,0,0,0
7081885,1243908,1308,1438694,479,1442105,952,0,0,0
7081911,1245216,1308,1436811,480,1442131,953,0,0,0
7081944,1246524,1308,1436844,469,1441748,954,0,0,0
7094364,1247832,1308,1447428,470,1441781,955,0,0,0
7094410,1249140,1308,1447474,471,1454201,956,0,0,0
7094435,1250448,1308,1445663,472,1454247,957,0,0,0
7094456,1251756,1308,1444766,473,1454272,958,0,0,0
7094475,1253064,1308,1444785,474,1454293,959,0,0,0
7094495,1254372,1308,1442969,475,1454312,960,0,0,0
7094513,1255680,1308,1442987,476,1454332,961,0,0,0
7095197,1256988,1308,1441834,477,1454350,962,0,0,0
7104465,1258296,1308,1451102,478,1455034,963,0,0,0
7104511,1259604,1308,1449312,479,1464302,964,0,0,0
7118687,1260912,1308,1463488,480,1464348,965,0,0,0
7118758,1262220,1308,1461723,481,1478524,966,0,0,0
7118783,1263528,1308,1461748,482,1478595,967,0,0,0
7118803,1264836,1308,1459932,483,1478620,968,0,0,0
7118822,1266144,1308,1459951,484,1478640,969,0,0,0
