now_us,bytes_acked,mss,rtt_us,tp_deliver_rate,tp_interval,tp_delivered,lost_pkt,total_retrans_pkt,app_limited,snd_nxt,sk_pacing_rate,snd_una,cwnd_MB,ssthresh_pkt
16444695,3514596,1308,1913085,748,1919277,2688,0,0,0,258154118,826004,256861814,1.318464,48
16444722,3515904,1308,1910166,749,1919305,2689,0,0,0,258154118,826130,256863122,1.318464,48
16444747,3517212,1308,1910191,750,1919332,2690,0,0,0,258154118,827219,256864430,1.319772,48
16444774,3518520,1308,1907273,751,1919357,2691,0,0,0,258154118,827452,256865738,1.319772,48
16444839,3519828,1308,1907338,752,1919384,2692,0,0,0,258154118,828635,256867046,1.32108,48
16444867,3521136,1308,1904421,753,1919449,2693,0,0,0,258154118,828949,256868354,1.32108,48
16444893,3522444,1308,1904447,754,1919477,2694,0,0,0,258154118,830204,256869662,1.322388,48
16444932,3523752,1308,1901540,755,1919503,2695,0,0,0,258154118,830582,256870970,1.322388,48
16444958,3525060,1308,1901566,756,1919542,2696,0,0,0,258154118,831894,256872278,1.323696,48
16445083,3526368,1308,1898746,757,1919568,2697,0,0,0,258154118,832322,256873586,1.323696,48
16445113,3527676,1308,1898776,758,1919693,2698,0,0,0,258154118,833674,256874894,1.325004,48
16480093,3528984,1308,1930811,759,1919723,2699,0,0,0,258182894,834135,256876202,1.325004,48
16480180,3530292,1308,1930898,760,1954703,2700,0,0,0,258182894,833612,256877510,1.326312,48
16480219,3531600,1308,1927992,761,1954790,2701,0,0,0,258182894,832432,256878818,1.326312,48
16480251,3532908,1308,1928024,762,1954829,2702,0,0,0,258182894,832380,256880126,1.32762,48
16480308,3534216,1308,1920055,763,1954861,2703,0,0,0,258182894,831616,256881434,1.32762,48
16480340,3535524,1308,1919350,763,1920129,2704,0,0,0,258182894,832200,256882742,1.328928,48
16484234,3536832,1308,1923244,763,1920043,2705,0,0,0,258188126,832033,256884050,1.328928,48
16484288,3538140,1308,1920351,764,1923937,2706,0,0,0,258188126,832493,256885358,1.330236,48
16484322,3539448,1308,1920385,763,1923903,2707,0,0,0,258188126,832337,256886666,1.330236,48
16484353,3540756,1308,1917469,764,1923937,2708,0,0,0,258188126,833017,256887974,1.331544,48
16484380,3542064,1308,1917496,735,1923058,2709,0,0,0,258188126,833054,256889282,1.331544,48
16484407,3543372,1308,1914739,736,1923085,2710,0,0,0,258188126,833903,256890590,1.332852,48
16484432,3544680,1308,1914764,737,1923112,2711,0,0,0,258188126,834080,256891898,1.332852,48
16484458,3545988,1308,1912006,738,1923137,2712,0,0,0,258188126,835052,256893206,1.33416,48
16484502,3547296,1308,1912050,729,1919287,2713,0,0,0,258188126,835337,256894514,1.33416,48
16484530,3548604,1308,1909333,730,1919331,2714,0,0,0,258188126,836403,256895822,1.335468,48
16484556,3549912,1308,1909359,731,1919359,2715,0,0,0,258188126,836768,256897130,1.335468,48
16484581,3551220,1308,1906639,732,1919385,2716,0,0,0,258188126,837906,256898438,1.336776,48
16484606,3552528,1308,1906664,733,1919410,2717,0,0,0,258188126,838333,256899746,1.336776,48
16484632,3553836,1308,1903945,734,1919435,2718,0,0,0,258188126,839527,256901054,1.338084,48
16484658,3555144,1308,1903971,735,1919461,2719,0,0,0,258188126,840004,256902362,1.338084,48
16484683,3556452,1308,1901250,736,1919487,2720,0,0,0,258188126,841241,256903670,1.339392,48
16519118,3557760,1308,1935685,737,1919512,2721,0,0,0,258216902,841756,256904978,1.339392,48
16519207,3559068,1308,1933029,738,1953947,2722,0,0,0,258216902,841132,256906286,1.3407,48
16519244,3560376,1308,1933066,739,1954036,2723,0,0,0,258216902,840016,256907594,1.3407,48
16519277,3561684,1308,1930354,740,1954073,2724,0,0,0,258216902,839859,256908902,1.342008,48
16519360,3562992,1308,1930437,741,1954106,2725,0,0,0,258216902,839154,256910210,1.342008,48
16519390,3564300,1308,1927722,742,1954189,2726,0,0,0,258216902,839352,256911518,1.343316,48
16524406,3565608,1308,1932738,743,1954219,2727,0,0,0,258219518,838957,256912826,1.343316,48
16524468,3566916,1308,1930055,744,1959235,2728,0,0,0,258219518,839156,256914134,1.344624,48
16524501,3568224,1308,1930088,745,1959297,2729,0,0,0,258219518,838761,256915442,1.344624,48
16524532,3569532,1308,1927374,746,1959330,2730,0,0,0,258219518,839230,256916750,1.345932,48
16524558,3570840,1308,1927400,747,1959361,2731,0,0,0,258219518,839075,256918058,1.345932,48
16524583,3572148,1308,1924680,748,1959387,2732,0,0,0,258219518,839753,256919366,1.34724,48
16524637,3573456,1308,1924734,749,1959412,2733,0,0,0,258219518,839781,256920674,1.34724,48
16537449,3574764,1308,1934801,750,1959466,2734,0,0,0,258232598,840618,256921982,1.348548,48
16537509,3576072,1308,1934861,751,1972278,2735,0,0,0,258232598,840087,256923290,1.348548,48
16537544,3577380,1308,1932151,752,1972338,2736,0,0,0,258232598,840435,256924598,1.349856,48
16537572,3578688,1308,1932179,753,1972373,2737,0,0,0,258232598,840174,256925906,1.349856,48
16537635,3579996,1308,1929497,754,1972401,2738,0,0,0,258232598,840759,256927214,1.351164,48
16537663,3581304,1308,1929525,723,1935596,2739,0,0,0,258232598,840704,256928522,1.351164,48
16537689,3582612,1308,1926864,724,1935624,2740,0,0,0,258232598,841468,256929830,1.352472,48
16537715,3583920,1308,1926890,715,1933184,2741,0,0,0,258232598,841570,256931138,1.352472,48
16537741,3585228,1308,1924269,716,1933210,2742,0,0,0,258232598,842472,256932446,1.35378,48
16537766,3586536,1308,1924294,717,1933236,2743,0,0,0,258232598,842692,256933754,1.35378,48
16537830,3587844,1308,1921711,718,1933261,2744,0,0,0,258232598,843697,256935062,1.355088,48
16537858,3589152,1308,1921739,719,1933325,2745,0,0,0,258232598,844006,256936370,1.355088,48
16538059,3591768,1308,1919293,720,1933353,2747,0,0,0,258232598,845090,256938986,1.356396,48
16538092,3593076,1308,1916679,722,1933554,2748,0,0,0,258232598,846275,256940294,1.357704,48
16538137,3594384,1308,1916724,723,1933587,2749,0,0,0,258232598,846744,256941602,1.357704,48
16564048,3595692,1308,1939988,724,1933632,2750,0,0,0,258253526,847967,256942910,1.359012,48
16564107,3597000,1308,1940047,725,1959543,2751,0,0,0,258253526,847043,256944218,1.359012,48
16564144,3598308,1308,1937437,726,1959602,2752,0,0,0,258253526,847047,256945526,1.36032,48
16564172,3599616,1308,1937465,727,1959639,2753,0,0,0,258253526,846482,256946834,1.36032,48
16564200,3600924,1308,1934846,728,1959667,2754,0,0,0,258253526,846800,256948142,1.361628,48
16564258,3602232,1308,1934904,729,1959695,2755,0,0,0,258253526,846510,256949450,1.361628,48
16564285,3603540,1308,1932284,730,1959753,2756,0,0,0,258253526,847067,256950758,1.362936,48
16564311,3604848,1308,1932310,731,1959780,2757,0,0,0,258253526,846986,256952066,1.362936,48
16564338,3606156,1308,1929690,732,1959806,2758,0,0,0,258253526,847726,256953374,1.364244,48
16564364,3607464,1308,1929716,733,1959833,2759,0,0,0,258253526,847807,256954682,1.364244,48
16564390,3608772,1308,1927095,734,1959859,2760,0,0,0,258253526,848688,256955990,1.365552,48
16564416,3610080,1308,1927121,735,1959885,2761,0,0,0,258253526,848893,256957298,1.365552,48
16564442,3611388,1308,1924500,736,1959911,2762,0,0,0,258253526,849884,256958606,1.36686,48
16564484,3612696,1308,1924542,737,1959937,2763,0,0,0,258253526,850184,256959914,1.36686,48
16564511,3614004,1308,1921922,738,1959979,2764,0,0,0,258253526,851258,256961222,1.368168,48
16564536,3615312,1308,1921947,739,1960006,2765,0,0,0,258253526,851631,256962530,1.368168,48
16564562,3616620,1308,1919326,740,1960031,2766,0,0,0,258253526,852770,256963838,1.369476,48
16564587,3617928,1308,1919351,709,1923793,2767,0,0,0,258253526,853200,256965146,1.369476,48
16564613,3619236,1308,1916786,710,1923818,2768,0,0,0,258253526,854391,256966454,1.370784,48
16564644,3620544,1308,1916817,711,1923844,2769,0,0,0,258253526,854862,256967762,1.370784,48
16564670,3621852,1308,1914253,712,1923875,2770,0,0,0,258253526,856089,256969070,1.372092,48
16564706,3623160,1308,1914289,704,1920186,2771,0,0,0,258253526,856592,256970378,1.372092,48
16603369,3624468,1308,1950392,705,1920222,2772,0,0,0,258287534,857848,256971686,1.3734,48
16603454,3625776,1308,1950477,706,1958885,2773,0,0,0,258287534,856221,256972994,1.3734,48
16603496,3627084,1308,1947959,707,1958970,2774,0,0,0,258287534,855611,256974302,1.374708,48
16603529,3628392,1308,1947992,708,1959012,2775,0,0,0,258287534,854507,256975610,1.374708,48
16603560,3629700,1308,1945464,709,1959045,2776,0,0,0,258287534,854354,256976918,1.376016,48
16603589,3631008,1308,1945493,710,1959076,2777,0,0,0,258287534,853650,256978226,1.376016,48
16603620,3632316,1308,1942964,711,1959105,2778,0,0,0,258287534,853844,256979534,1.377324,48
16603649,3633624,1308,1942993,712,1959136,2779,0,0,0,258287534,853444,256980842,1.377324,48
16603697,3634932,1308,1940482,713,1959165,2780,0,0,0,258287534,853902,256982150,1.378632,48
16603727,3636240,1308,1940512,714,1959213,2781,0,0,0,258287534,853733,256983458,1.378632,48
16603758,3637548,1308,1937983,715,1959243,2782,0,0,0,258287534,854393,256984766,1.37994,48
16603789,3638856,1308,1938014,716,1959274,2783,0,0,0,258287534,854401,256986074,1.37994,48
16604357,3640164,1308,1936023,717,1959305,2784,0,0,0,258287534,855217,256987382,1.381248,48
16604395,3641472,1308,1936061,718,1959873,2785,0,0,0,258287534,855331,256988690,1.381248,48
16604424,3642780,1308,1933530,719,1959911,2786,0,0,0,258287534,856240,256989998,1.382556,48
16604449,3644088,1308,1933555,720,1959940,2787,0,0,0,258287534,856465,256991306,1.382556,48
16604476,3645396,1308,1931023,721,1959965,2788,0,0,0,258287534,857472,256992614,1.383864,48
16604501,3646704,1308,1931048,722,1959992,2789,0,0,0,258287534,857785,256993922,1.383864,48
16604553,3648012,1308,1928540,723,1960017,2790,0,0,0,258287534,858868,256995230,1.385172,48
16604580,3649320,1308,1928567,724,1960069,2791,0,0,0,258287534,859245,256996538,1.385172,48
16604605,3650628,1308,1926033,725,1960096,2792,0,0,0,258287534,860386,256997846,1.38648,48
16604631,3651936,1308,1926059,726,1960121,2793,0,0,0,258287534,860816,256999154,1.38648,48
16639416,3653244,1308,1958284,727,1960147,2794,0,0,0,258318926,862003,257000462,1.387788,48
16639475,3654552,1308,1958343,728,1994932,2795,0,0,0,258318926,860537,257001770,1.387788,48
16639512,3655860,1308,1955821,729,1994991,2796,0,0,0,258318926,860064,257003078,1.389096,48
16639715,3657168,1308,1956024,730,1995028,2797,0,0,0,258318926,859084,257004386,1.389096,48
16639744,3658476,1308,1953493,731,1995231,2798,0,0,0,258318926,859025,257005694,1.390404,48
16639828,3659784,1308,1953577,699,1958483,2799,0,0,0,258318926,858406,257007002,1.390404,48
16644848,3661092,1308,1956093,700,1958567,2800,0,0,0,258324158,858668,257008310,1.391712,48
16644908,3662400,1308,1956153,701,1963587,2801,0,0,0,258324158,858053,257009618,1.391712,48
16644945,3663708,1308,1953686,702,1963647,2802,0,0,0,258324158,858318,257010926,1.39302,48
16644974,3665016,1308,1953715,691,1960405,2803,0,0,0,258324158,857980,257012234,1.39302,48
16645001,3666324,1308,1951291,692,1960434,2804,0,0,0,258324158,858489,257013542,1.394328,48
16645028,3667632,1308,1951318,693,1960461,2805,0,0,0,258324158,858363,257014850,1.394328,48
16645054,3668940,1308,1948894,694,1960488,2806,0,0,0,258324158,859056,257016158,1.395636,48
16645080,3670248,1308,1948920,695,1960514,2807,0,0,0,258324158,859091,257017466,1.395636,48
16645127,3671556,1308,1946516,696,1960540,2808,0,0,0,258324158,859926,257018774,1.396944,48
16645153,3672864,1308,1946542,697,1960587,2809,0,0,0,258324158,860085,257020082,1.396944,48
16645181,3675480,1308,1944119,698,1960613,2811,0,0,0,258324158,861027,257022698,1.398252,48
16645207,3676788,1308,1941694,700,1960641,2812,0,0,0,258324158,862087,257024006,1.39956,48
16645233,3678096,1308,1941720,701,1960667,2813,0,0,0,258324158,862444,257025314,1.39956,48
16645259,3679404,1308,1939295,702,1960693,2814,0,0,0,258324158,863562,257026622,1.400868,48
16679929,3680712,1308,1973965,703,1960719,2815,0,0,0,258352934,863969,257027930,1.400868,48
16680017,3682020,1308,1971603,704,1995389,2816,0,0,0,258352934,863209,257029238,1.402176,48
16680055,3683328,1308,1971641,705,1995477,2817,0,0,0,258352934,861974,257030546,1.402176,48
16680090,3684636,1308,1969225,706,1995515,2818,0,0,0,258352934,861696,257031854,1.403484,48
16680120,3685944,1308,1969255,707,1995550,2819,0,0,0,258352934,860885,257033162,1.403484,48
16680150,3687252,1308,1966834,708,1995580,2820,0,0,0,258352934,860977,257034470,1.404792,48
16683979,3688560,1308,1970663,709,1995610,2821,0,0,0,258358166,860489,257035778,1.404792,48
16684042,3689868,1308,1968275,710,1999439,2822,0,0,0,258358166,860653,257037086,1.4061,48
16684607,3691176,1308,1968840,711,1999502,2823,0,0,0,258358166,860227,257038394,1.4061,48
16684667,3692484,1308,1966449,712,2000067,2824,0,0,0,258358166,860623,257039702,1.407408,48
16684700,3693792,1308,1966482,713,2000127,2825,0,0,0,258358166,860402,257041010,1.407408,48
16724358,3695100,1308,2003690,714,2000160,2826,0,0,0,258392174,861005,257042318,1.408716,48
16724444,3696408,1308,2003776,715,2039818,2827,0,0,0,258392174,858800,257043626,1.408716,48
16724484,3697716,1308,2001365,716,2039904,2828,0,0,0,258392174,857670,257044934,1.410024,48
16759289,3699024,1308,2036170,717,2039944,2829,0,0,0,258420950,856122,257046242,1.410024,48
16759464,3700332,1308,2033894,718,2074749,2830,0,0,0,258420950,853688,257047550,1.411332,48
16799605,3701640,1308,2074035,681,2038772,2831,0,0,0,258454958,851005,257048858,1.411332,48
16799691,3702948,1308,2071753,682,2078913,2832,0,0,0,258454958,847327,257050166,1.41264,48
16844297,3704256,1308,2116359,683,2078999,2833,0,0,0,258462806,843577,257051474,1.41264,48
16844416,3705564,1308,2114110,684,2123605,2834,0,0,0,258465422,838783,257052782,1.413948,48
16924215,3706872,1308,2193909,675,2119741,2835,0,0,0,258465422,834079,257054090,1.413948,48
16924335,3708180,1308,2191693,676,2199540,2836,0,0,0,258468038,826741,257055398,1.415256,48
16960730,3709488,1308,2228088,677,2199660,2837,0,0,0,258470654,819882,257056706,1.415256,48
16999775,3710796,1308,2264796,678,2236055,2838,0,0,0,258473270,812953,257058014,1.416564,48
17045398,3712104,1308,2310419,679,2275100,2839,0,0,0,258474578,804593,257059322,1.416564,48
17045519,3713412,1308,2308203,680,2320723,2840,0,0,0,258477194,796025,257060630,1.417872,48
17079575,3714720,1308,2342259,681,2320844,2841,0,0,0,258477194,788153,257061938,1.417872,48
17079708,3716028,1308,2340055,682,2354900,2842,0,0,0,258479810,780587,257063246,1.41918,48
17125062,3717336,1308,2385409,683,2355033,2843,0,0,0,258482426,773569,257064554,1.41918,48
17125190,3718644,1308,2383200,684,2400387,2844,0,0,0,258485042,766280,257065862,1.420488,48
17160026,3719952,1308,2418036,685,2400515,2845,0,0,0,258485042,759507,257067170,1.420488,48
17160157,3721260,1308,2415830,686,2435351,2846,0,0,0,258488966,752922,257068478,1.421796,48
17199724,3722568,1308,2455397,687,2435482,2847,0,0,0,258488966,746752,257069786,1.421796,48
17199854,3723876,1308,2453190,688,2475049,2848,0,0,0,258491582,740526,257071094,1.423104,48
17245181,3725184,1308,2498517,689,2475179,2849,0,0,0,258494198,734668,257072402,1.423104,48
17245302,3726492,1308,2496301,690,2520506,2850,0,0,0,258496814,728525,257073710,1.424412,48
17279736,3727800,1308,2530735,691,2520627,2851,0,0,0,258496814,722747,257075018,1.424412,48
17320130,3729108,1308,2568793,692,2555061,2852,0,0,0,258499430,717129,257076326,1.42572,48
17320247,3730416,1308,2568910,693,2595455,2853,0,0,0,258502046,710315,257077634,1.42572,48
17365094,3733032,1308,2611420,694,2595572,2855,0,0,0,258504662,705100,257080250,1.427028,48
17365221,3734340,1308,2609210,696,2640419,2856,0,0,0,258507278,699169,257081558,1.428336,48
17400169,3735648,1308,2644158,697,2640546,2857,0,0,0,258509894,693591,257082866,1.428336,48
17400293,3736956,1308,2641945,698,2675494,2858,0,0,0,258512510,688205,257084174,1.429644,48
17444735,3738264,1308,2686387,699,2675618,2859,0,0,0,258512510,683097,257085482,1.429644,48
17444857,3740880,1308,2684172,700,2720060,2861,0,0,0,258515126,677821,257088098,1.430952,48
17479820,3742188,1308,2716798,702,2720182,2862,0,0,0,258520358,673428,257089406,1.43226,48
17479934,3743496,1308,2716912,703,2755145,2863,0,0,0,258521666,668042,257090714,1.43226,48
17520015,3744804,1308,2754656,704,2755259,2864,0,0,0,258524282,664001,257092022,1.433568,48
17520134,3746112,1308,2754775,673,2758641,2865,0,0,0,258525590,658792,257093330,1.433568,48
17559471,3747420,1308,2791841,674,2758760,2866,0,0,0,258528206,654894,257094638,1.434876,48
17559608,3748728,1308,2791978,675,2798097,2867,0,0,0,258529514,649869,257095946,1.434876,48
17559663,3750036,1308,2789762,676,2798234,2868,0,0,0,258532130,646120,257097254,1.436184,48
17604534,3751344,1308,2834633,666,2794447,2869,0,0,0,258532130,642434,257098562,1.436184,48
17604652,3752652,1308,2832517,667,2839318,2870,0,0,0,258534746,638497,257099870,1.437492,48
17604702,3753960,1308,2832567,668,2839436,2871,0,0,0,258537362,634654,257101178,1.437492,48
17604736,3755268,1308,2830366,669,2839486,2872,0,0,0,258537362,631902,257102486,1.4388,48
17604768,3756576,1308,2830398,670,2839520,2873,0,0,0,258537362,629080,257103794,1.4388,48
17604799,3757884,1308,2828195,671,2839552,2874,0,0,0,258537362,627201,257105102,1.440108,48
17644929,3759192,1308,2868325,672,2839583,2875,0,0,0,258545210,625133,257106410,1.440108,48
17645048,3760500,1308,2866209,673,2879713,2876,0,0,0,258547826,622775,257107718,1.441416,48
17645088,3761808,1308,2866249,674,2879832,2877,0,0,0,258547826,620296,257109026,1.441416,48
17680034,3763116,1308,2898961,675,2879872,2878,0,0,0,258550442,618702,257110334,1.442724,48
17680152,3764424,1308,2899079,676,2914818,2879,0,0,0,258553058,615931,257111642,1.442724,48
17719992,3765732,1308,2936684,677,2914936,2880,0,0,0,258555674,614079,257112950,1.444032,48
17720106,3767040,1308,2936798,678,2954776,2881,0,0,0,258556982,610971,257114258,1.444032,48
17765054,3768348,1308,2979511,679,2954890,2882,0,0,0,258559598,608825,257115566,1.44534,48
17765180,3769656,1308,2979637,680,2999838,2883,0,0,0,258560906,605352,257116874,1.44534,48
17799672,3770964,1308,3011895,681,2999964,2884,0,0,0,258563522,602888,257118182,1.446648,48
17799788,3772272,1308,3012011,682,3034456,2885,0,0,0,258564830,599441,257119490,1.446648,48
17799842,3773580,1308,3009830,683,3034572,2886,0,0,0,258567446,596993,257120798,1.447956,48
17799876,3774888,1308,3009864,684,3034626,2887,0,0,0,258567446,594457,257122106,1.447956,48
17799915,3776196,1308,3007669,685,3034660,2888,0,0,0,258570062,592790,257123414,1.449264,48
17799946,3777504,1308,3007700,686,3034699,2889,0,0,0,258570062,590930,257124722,1.449264,48
17805312,3778812,1308,3010831,687,3034730,2890,0,0,0,258572678,589842,257126030,1.450572,48
17805371,3780120,1308,3010890,688,3040096,2891,0,0,0,258572678,588354,257127338,1.450572,48
17839882,3781428,1308,3043167,689,3040155,2892,0,0,0,258577910,587585,257128646,1.45188,48
17840008,3782736,1308,3043293,690,3074666,2893,0,0,0,258580526,585658,257129954,1.45188,48
17840061,3784044,1308,3041111,691,3074792,2894,0,0,0,258583142,584505,257131262,1.453188,48
