now_us,bbr_full_bw,bbr_full_bw_cnt,bbr_max_bw,round_start,app_limited,bbr_min_rtt,bbr_state
33477307,30766,3,34100,0,0,595000,2
33477353,30766,3,34100,0,0,595000,2
33477371,30766,3,34100,0,0,595000,2
33477388,30766,3,34100,0,0,595000,2
33477405,30766,3,34100,0,0,595000,2
33477423,30766,3,34100,0,0,595000,2
33477440,30766,3,34100,0,0,595000,2
33477458,30766,3,34100,0,0,595000,2
33477475,30766,3,34100,0,0,595000,2
33477502,30766,3,34100,0,0,595000,2
33477520,30766,3,34100,0,0,595000,2
33477537,30766,3,34100,0,0,595000,2
33477555,30766,3,34100,0,0,595000,2
33492170,30766,3,34100,0,0,595000,2
33492234,30766,3,34100,0,0,595000,2
33492256,30766,3,34100,0,0,595000,2
33497254,30766,3,34100,0,0,595000,2
33497293,30766,3,34100,0,0,595000,2
33497317,30766,3,34100,0,0,595000,2
33497335,30766,3,34100,0,0,595000,2
33497352,30766,3,34100,0,0,595000,2
33497369,30766,3,34100,0,0,595000,2
33497387,30766,3,34100,0,0,595000,2
33497432,30766,3,34100,0,0,595000,2
33497449,30766,3,34100,0,0,595000,2
33497466,30766,3,34100,0,0,595000,2
33497483,30766,3,34100,0,0,595000,2
33497500,30766,3,34100,0,0,595000,2
33497517,30766,3,34100,0,0,595000,2
33497536,30766,3,34100,0,0,595000,2
33497552,30766,3,34100,0,0,595000,2
33497580,30766,3,34100,0,0,595000,2
33497597,30766,3,34100,0,0,595000,2
33497615,30766,3,34100,0,0,595000,2
33497632,30766,3,34100,0,0,595000,2
33497976,30766,3,34100,0,0,595000,2
33514990,30766,3,34100,0,0,595000,2
33515043,30766,3,34100,0,0,595000,2
33515065,30766,3,34100,0,0,595000,2
33515085,30766,3,34100,0,0,595000,2
33536446,30766,3,34100,0,0,595000,2
33536495,30766,3,34100,0,0,595000,2
33536516,30766,3,34100,0,0,595000,2
33536535,30766,3,34100,0,0,595000,2
33536552,30766,3,34100,0,0,595000,2
33536571,30766,3,34100,0,0,595000,2
33536588,30766,3,34100,0,0,595000,2
33552070,30766,3,34100,0,0,595000,2
33552118,30766,3,34100,0,0,595000,2
33554304,30766,3,34100,0,0,595000,2
33554368,30766,3,34100,0,0,595000,2
33570995,30766,3,34100,0,0,595000,2
33571041,30766,3,34100,0,0,595000,2
33571071,30766,3,34100,0,0,595000,2
33571090,30766,3,34100,0,0,595000,2
33571108,30766,3,34100,0,0,595000,2
33571166,30766,3,34100,0,0,595000,2
33571186,30766,3,34100,0,0,595000,2
33571203,30766,3,34100,0,0,595000,2
33571222,30766,3,34100,0,0,595000,2
33571239,30766,3,34100,0,0,595000,2
33574373,30766,3,34100,0,0,595000,2
33574413,30766,3,34100,0,0,595000,2
33574437,30766,3,34100,0,0,595000,2
33574455,30766,3,34100,0,0,595000,2
33574473,30766,3,34100,0,0,595000,2
33574513,30766,3,34100,0,0,595000,2
33574531,30766,3,34100,0,0,595000,2
33595076,30766,3,34100,0,0,595000,2
33595092,30766,3,34100,0,0,595000,2
33595098,30766,3,34100,0,0,595000,2
33595181,30766,3,34100,0,0,595000,2
33617335,30766,3,34100,0,0,595000,2
33617369,30766,3,34100,0,0,595000,2
33617379,30766,3,34100,0,0,595000,2
33617387,30766,3,34100,0,0,595000,2
33617937,30766,3,34100,0,0,595000,2
33617962,30766,3,34100,0,0,595000,2
33617970,30766,3,34100,0,0,595000,2
33619630,30766,3,34100,0,0,595000,2
33619653,30766,3,34100,0,0,595000,2
33619664,30766,3,34100,0,0,595000,2
33619923,30766,3,34100,0,0,595000,2
33631019,30766,3,34100,0,0,595000,2
33631054,30766,3,34100,0,0,595000,2
33631079,30766,3,34100,0,0,595000,2
33631090,30766,3,34100,0,0,595000,2
33631101,30766,3,34100,0,0,595000,2
33631112,30766,3,34100,0,0,595000,2
33636834,30766,3,34100,0,0,595000,2
33636886,30766,3,34100,0,0,595000,2
33636906,30766,3,34100,0,0,595000,2
33636925,30766,3,34100,0,0,595000,2
33636945,30766,3,34100,0,0,595000,2
33636963,30766,3,34100,0,0,595000,2
33636988,30766,3,34100,0,0,595000,2
33637039,30766,3,34100,0,0,595000,2
33656923,30766,3,34100,0,0,595000,2
33656973,30766,3,34100,0,0,595000,2
33656995,30766,3,34100,0,0,595000,2
33657014,30766,3,34100,0,0,595000,2
33657124,30766,3,34100,0,0,595000,2
33657169,30766,3,34100,0,0,595000,2
33658973,30766,3,34100,0,0,595000,2
33659011,30766,3,34100,0,0,595000,2
33659034,30766,3,34100,0,0,595000,2
33659566,30766,3,34100,0,0,595000,2
33659608,30766,3,34100,0,0,595000,2
33671470,30766,3,34100,0,0,595000,2
33671517,30766,3,34100,0,0,595000,2
33671539,30766,3,34100,0,0,595000,2
33671558,30766,3,34100,0,0,595000,2
33671576,30766,3,34100,0,0,595000,2
33671593,30766,3,34100,0,0,595000,2
33678421,30766,3,34100,0,0,595000,2
33692055,30766,3,34100,0,0,595000,2
33697507,30766,3,34100,0,0,595000,2
33697579,30766,3,34100,0,0,595000,2
33697640,30766,3,34100,0,0,595000,2
33697661,30766,3,34100,0,0,595000,2
33697685,30766,3,34100,0,0,595000,2
33697710,30766,3,34100,0,0,595000,2
33697730,30766,3,34100,0,0,595000,2
33697750,30766,3,34100,0,0,595000,2
33697769,30766,3,34100,0,0,595000,2
33697788,30766,3,34100,0,0,595000,2
33697823,30766,3,34100,0,0,595000,2
33697841,30766,3,34100,0,0,595000,2
33697860,30766,3,34100,0,0,595000,2
33697877,30766,3,34100,0,0,595000,2
33697895,30766,3,34100,0,0,595000,2
33697917,30766,3,34100,0,0,595000,2
33697939,30766,3,34100,0,0,595000,2
33697957,30766,3,34100,0,0,595000,2
33697987,30766,3,34100,0,0,595000,2
33698005,30766,3,34100,0,0,595000,2
33698023,30766,3,34100,0,0,595000,2
33699761,30766,3,34100,0,0,595000,2
33699813,30766,3,34100,0,0,595000,2
33699837,30766,3,34100,0,0,595000,2
33717037,30766,3,34100,0,0,595000,2
33717112,30766,3,34100,0,0,595000,2
33717133,30766,3,34100,0,0,595000,2
33717174,30766,3,34100,0,0,595000,2
33717193,30766,3,34100,0,0,595000,2
33717211,30766,3,34100,0,0,595000,2
33717228,30766,3,34100,0,0,595000,2
33717246,30766,3,34100,0,0,595000,2
33717263,30766,3,34100,0,0,595000,2
33735115,30766,3,34100,0,0,595000,2
33735137,30766,3,34100,0,0,595000,2
33736920,30766,3,34100,0,0,595000,2
33736937,30766,3,34100,0,0,595000,2
33736974,30766,3,34100,0,0,595000,2
33736982,30766,3,34100,0,0,595000,2
33736989,30766,3,34100,0,0,595000,2
33736996,30766,3,34100,0,0,595000,2
33737003,30766,3,34100,0,0,595000,2
33737009,30766,3,34100,0,0,595000,2
33737016,30766,3,34100,0,0,595000,2
33737023,30766,3,34100,0,0,595000,2
33737075,30766,3,34100,0,0,595000,2
33737082,30766,3,34100,0,0,595000,2
33737090,30766,3,34100,0,0,595000,2
33737096,30766,3,34100,0,0,595000,2
33737103,30766,3,34100,0,0,595000,2
33737110,30766,3,34100,0,0,595000,2
33737117,30766,3,34100,0,0,595000,2
33737124,30766,3,34100,0,0,595000,2
33737133,30766,3,34100,0,0,595000,2
33737169,30766,3,34100,0,0,595000,2
33737178,30766,3,34100,0,0,595000,2
33737228,30766,3,34100,0,0,595000,2
33737236,30766,3,34100,0,0,595000,2
33737245,30766,3,34100,0,0,595000,2
33737252,30766,3,34100,0,0,595000,2
33737260,30766,3,34100,0,0,595000,2
33737267,30766,3,34100,0,0,595000,2
33737274,30766,3,34100,0,0,595000,2
33737281,30766,3,34100,0,0,595000,2
33737291,30766,3,34100,0,0,595000,2
33737881,30766,3,34100,0,0,595000,2
33738547,30766,3,34100,0,0,595000,2
33738564,30766,3,34100,0,0,595000,2
33738574,30766,3,34100,0,0,595000,2
33738582,30766,3,34100,0,0,595000,2
33738589,30766,3,34100,0,0,595000,2
33738596,30766,3,34100,0,0,595000,2
33738603,30766,3,34100,0,0,595000,2
33738610,30766,3,34100,0,0,595000,2
33738622,30766,3,34100,0,0,595000,2
33738629,30766,3,34100,0,0,595000,2
33738636,30766,3,34100,0,0,595000,2
33738644,30766,3,34100,0,0,595000,2
33755181,30766,3,34100,0,0,595000,2
33755240,30766,3,34100,0,0,595000,2
33755472,30766,3,34100,0,0,595000,2
33755490,30766,3,34100,0,0,595000,2
33771806,30766,3,34100,0,0,595000,2
33771887,30766,3,34100,0,0,595000,2
33776335,30766,3,34100,0,0,595000,2
33776386,30766,3,34100,0,0,595000,2
33776407,30766,3,34100,0,0,595000,2
33776425,30766,3,34100,0,0,595000,2
33776443,30766,3,34100,0,0,595000,2
33776460,30766,3,34100,0,0,595000,2
33776477,30766,3,34100,0,0,595000,2
33776522,30766,3,34100,0,0,595000,2
33776539,30766,3,34100,0,0,595000,2
33776556,30766,3,34100,0,0,595000,2
33776865,30766,3,34100,0,0,595000,2
33777359,30766,3,34100,0,0,595000,2
33777378,30766,3,34100,0,0,595000,2
33777396,30766,3,34100,0,0,595000,2
33777413,30766,3,34100,0,0,595000,2
33777431,30766,3,34100,0,0,595000,2
33777448,30766,3,34100,0,0,595000,2
33777466,30766,3,34100,0,0,595000,2
33777484,30766,3,34100,0,0,595000,2
33777873,30766,3,34100,0,0,595000,2
33778568,30766,3,34100,0,0,595000,2
33778588,30766,3,34100,0,0,595000,2
33778609,30766,3,34100,0,0,595000,2
33778770,30766,3,34100,0,0,595000,2
33792175,30766,3,34100,0,0,595000,2
33792218,30766,3,34100,0,0,595000,2
33792242,30766,3,34100,0,0,595000,2
33792260,30766,3,34100,0,0,595000,2
33792280,30766,3,34100,0,0,595000,2
33792369,30766,3,34100,0,0,595000,2
33796722,30766,3,34100,0,0,595000,2
33796766,30766,3,34100,0,0,595000,2
33796789,30766,3,34100,0,0,595000,2
33796834,30766,3,34100,0,0,595000,2
33796852,30766,3,34100,0,0,595000,2
33796874,30766,3,34100,0,0,595000,2
33796891,30766,3,34100,0,0,595000,2
33796909,30766,3,34100,0,0,595000,2
33796926,30766,3,34100,0,0,595000,2
33796945,30766,3,34100,0,0,595000,2
33796962,30766,3,34100,0,0,595000,2
33796992,30766,3,34100,0,0,595000,2
33797009,30766,3,34100,0,0,595000,2
33797027,30766,3,34100,0,0,595000,2
33797043,30766,3,34100,0,0,595000,2
33797060,30766,3,34100,0,0,595000,2
33797077,30766,3,34100,0,0,595000,2
33812376,30766,3,34100,0,0,595000,2
33812420,30766,3,34100,0,0,595000,2
33812464,30766,3,34100,0,0,595000,2
33812484,30766,3,34100,0,0,595000,2
33812501,30766,3,34100,0,0,595000,2
33812519,30766,3,34100,0,0,595000,2
33814665,30766,3,34100,0,0,595000,2
33814706,30766,3,34100,0,0,595000,2
33814728,30766,3,34100,0,0,595000,2
33814746,30766,3,34100,0,0,595000,2
33814764,30766,3,34100,0,0,595000,2
33814781,30766,3,34100,0,0,595000,2
33814798,30766,3,34100,0,0,595000,2
33814815,30766,3,34100,0,0,595000,2
33814843,30766,3,34100,0,0,595000,2
33814860,30766,3,34100,0,0,595000,2
33819992,30766,3,34100,0,0,595000,2
33820038,30766,3,34100,0,0,595000,2
33820063,30766,3,34100,0,0,595000,2
33820352,30766,3,34100,0,0,595000,2
33833560,30766,3,34100,0,0,595000,2
33833606,30766,3,34100,0,0,595000,2
33833631,30766,3,34100,0,0,595000,2
33833649,30766,3,34100,0,0,595000,2
33833667,30766,3,34100,0,0,595000,2
33833684,30766,3,34100,0,0,595000,2
33836756,30766,3,34100,0,0,595000,2
33836796,30766,3,34100,0,0,595000,2
33836820,30766,3,34100,0,0,595000,2
33836854,30766,3,34100,0,0,595000,2
33836874,30766,3,34100,0,0,595000,2
33836892,30766,3,34100,0,0,595000,2
33836909,30766,3,34100,0,0,595000,2
33836949,30766,3,34100,0,0,595000,2
33836975,30766,3,34100,0,0,595000,2
33836993,30766,3,34100,0,0,595000,2
33837010,30766,3,34100,0,0,595000,2
33837027,30766,3,34100,0,0,595000,2
33837044,30766,3,34100,0,0,595000,2
33837063,30766,3,34100,0,0,595000,2
33837080,30766,3,34100,0,0,595000,2
33837111,30766,3,34100,0,0,595000,2
33837128,30766,3,34100,0,0,595000,2
33837162,30766,3,34100,0,0,595000,2
33837182,30766,3,34100,0,0,595000,2
33837200,30766,3,34100,0,0,595000,2
33837225,30766,3,34100,0,0,595000,2
33837243,30766,3,34100,0,0,595000,2
33852288,30766,3,34100,0,0,595000,2
33856784,30766,3,34100,0,0,595000,2
33856807,30766,3,34100,0,0,595000,2
33856813,30766,3,34100,0,0,595000,2
33856819,30766,3,34100,0,0,595000,2
33856824,30766,3,34100,0,0,595000,2
33856828,30766,3,34100,0,0,595000,2
33856833,30766,3,34100,0,0,595000,2
33856837,30766,3,34100,0,0,595000,2
33856846,30766,3,34100,0,0,595000,2
33856851,30766,3,34100,0,0,595000,2
33856856,30766,3,34100,0,0,595000,2
33856860,30766,3,34100,0,0,595000,2
33856865,30766,3,34100,0,0,595000,2
33856869,30766,3,34100,0,0,595000,2
33856874,30766,3,34100,0,0,595000,2
33856878,30766,3,34100,0,0,595000,2
33856886,30766,3,34100,0,0,595000,2
33856891,30766,3,34100,0,0,595000,2
33856895,30766,3,34100,0,0,595000,2
33856900,30766,3,34100,0,0,595000,2
33856916,30766,3,34100,0,0,595000,2
33856921,30766,3,34100,1,0,595000,2
33856926,30766,3,34100,0,0,595000,2
33856930,30766,3,34100,0,0,595000,2
33856935,30766,3,34100,0,0,595000,2
33856939,30766,3,34100,0,0,595000,2
33856980,30766,3,34100,0,0,595000,2
33856984,30766,3,34100,0,0,595000,2
33857050,30766,3,34100,0,0,595000,2
33857054,30766,3,34100,0,0,595000,2
33857059,30766,3,34100,0,0,595000,2
33857063,30766,3,34100,0,0,595000,2
33857068,30766,3,34100,0,0,595000,2
33857072,30766,3,34100,0,0,595000,2
33857077,30766,3,34100,0,0,595000,2
33857081,30766,3,34100,0,0,595000,2
33857089,30766,3,34100,0,0,595000,2
33857094,30766,3,34100,0,0,595000,2
33857098,30766,3,34100,0,0,595000,2
33857103,30766,3,34100,0,0,595000,2
33857108,30766,3,34100,0,0,595000,2
33857112,30766,3,34100,0,0,595000,2
33857117,30766,3,34100,0,0,595000,2
33857133,30766,3,34100,0,0,595000,2
33874588,30766,3,34100,0,0,595000,2
33874607,30766,3,34100,0,0,595000,2
33874617,30766,3,34100,0,0,595000,2
33874623,30766,3,34100,0,0,595000,2
33895515,30766,3,34100,0,0,595000,2
33897116,30766,3,34100,0,0,595000,2
33897193,30766,3,34100,0,0,595000,2
33897220,30766,3,34100,0,0,595000,2
33897237,30766,3,34100,0,0,595000,2
33897255,30766,3,34100,0,0,595000,2
33897279,30766,3,34100,0,0,595000,2
33897297,30766,3,34100,0,0,595000,2
33897313,30766,3,34100,0,0,595000,2
33897346,30766,3,34100,0,0,595000,2
33897363,30766,3,34100,0,0,595000,2
33897385,30766,3,34100,0,0,595000,2
33897402,30766,3,34100,0,0,595000,2
33897420,30766,3,34100,0,0,595000,2
33897436,30766,3,34100,0,0,595000,2
33897454,30766,3,34100,0,0,595000,2
33897470,30766,3,34100,0,0,595000,2
33897532,30766,3,34100,0,0,595000,2
33897553,30766,3,34100,0,0,595000,2
33897575,30766,3,34100,0,0,595000,2
33897602,30766,3,34100,0,0,595000,2
33897627,30766,3,34100,0,0,595000,2
33899180,30766,3,34100,0,0,595000,2
33899223,30766,3,34100,0,0,595000,2
33899270,30766,3,34100,0,0,595000,2
33899304,30766,3,34100,0,0,595000,2
33912633,30766,3,34100,0,0,595000,2
33912692,30766,3,34100,0,0,595000,2
33912714,30766,3,34100,0,0,595000,2
33912733,30766,3,34100,0,0,595000,2
33912751,30766,3,34100,0,0,595000,2
33912793,30766,3,34100,0,0,595000,2
33917040,30766,3,34100,0,0,595000,2
33917092,30766,3,34100,0,0,595000,2
33917128,30766,3,34100,0,0,595000,2
33917171,30766,3,34100,0,0,595000,2
33917190,30766,3,34100,0,0,595000,2
33917223,30766,3,34100,0,0,595000,2
33917244,30766,3,34100,0,0,595000,2
33917286,30766,3,34100,0,0,595000,2
33917332,30766,3,34100,0,0,595000,2
33919515,30766,3,34100,0,0,595000,2
33937298,30766,3,34100,0,0,595000,2
33937353,30766,3,34100,0,0,595000,2
33937392,30766,3,34100,0,0,595000,2
33937422,30766,3,34100,0,0,595000,2
33937456,30766,3,34100,0,0,595000,2
33955457,30766,3,34100,0,0,595000,2
33957269,30766,3,34100,0,0,595000,2
33994983,30766,3,34100,0,0,595000,2
33995043,30766,3,34100,0,0,595000,2
33997083,30766,3,34100,0,0,595000,2
33997112,30766,3,34100,0,0,595000,2
33997136,30766,3,34100,0,0,595000,2
33997166,30766,3,34100,0,0,595000,2
33997227,30766,3,34100,0,0,595000,2
33997257,30766,3,34100,0,0,595000,2
33997278,30766,3,34100,0,0,595000,2
33997295,30766,3,34100,0,0,595000,2
33997500,30766,3,34100,0,0,595000,2
33997551,30766,3,34100,0,0,595000,2
33999499,30766,3,34100,0,0,595000,2
33999561,30766,3,34100,0,0,595000,2
33999614,30766,3,34100,0,0,595000,2
33999646,30766,3,34100,0,0,595000,2
34030171,30766,3,34100,0,0,595000,2
34040403,30766,3,34100,0,0,595000,2
34053372,30766,3,34100,0,0,595000,2
34053425,30766,3,34100,0,0,595000,2
34053460,30766,3,34100,0,0,595000,2
34053863,30766,3,34100,0,0,595000,2
34078759,30766,3,34100,0,0,595000,2
34114657,30766,3,34100,0,0,595000,2
34114716,30766,3,34100,0,0,595000,2
34114749,30766,3,34100,0,0,595000,2
34114767,30766,3,34100,0,0,595000,2
34114784,30766,3,34100,0,0,595000,2
34114801,30766,3,34100,0,0,595000,2
34114820,30766,3,34100,0,0,595000,2
34114869,30766,3,34100,0,0,595000,2
34114894,30766,3,34100,0,0,595000,2
34119542,30766,3,34100,0,0,595000,2
34157114,30766,3,34100,0,0,595000,2
34157175,30766,3,34100,0,0,595000,2
34157224,30766,3,34100,0,0,595000,2
34157299,30766,3,34100,0,0,595000,2
34157318,30766,3,34100,0,0,595000,2
34157335,30766,3,34100,0,0,595000,2
34157354,30766,3,34100,0,0,595000,2
34157418,30766,3,34100,0,0,595000,2
34157453,30766,3,34100,0,0,595000,2
34157467,30766,3,34100,0,0,595000,2
34157480,30766,3,34100,0,0,595000,2
34157495,30766,3,34100,0,0,595000,2
34157508,30766,3,34100,0,0,595000,2
34157521,30766,3,34100,0,0,595000,2
34157536,30766,3,34100,0,0,595000,2
34157548,30766,3,34100,0,0,595000,2
34157559,30766,3,34100,0,0,595000,2
34157570,30766,3,34100,0,0,595000,2
34158372,30766,3,34100,0,0,595000,2
34158414,30766,3,34100,0,0,595000,2
34158435,30766,3,34100,0,0,595000,2
34158503,30766,3,34100,0,0,595000,2
34158522,30766,3,34100,0,0,595000,2
34171722,30766,3,34100,0,0,595000,2
34171770,30766,3,34100,0,0,595000,2
34171794,30766,3,34100,0,0,595000,2
34171812,30766,3,34100,0,0,595000,2
34171830,30766,3,34100,0,0,595000,2
34171847,30766,3,34100,0,0,595000,2
34171864,30766,3,34100,0,0,595000,2
34171881,30766,3,34100,0,0,595000,2
34171915,30766,3,34100,0,0,595000,2
34171932,30766,3,34100,0,0,595000,2
34171949,30766,3,34100,0,0,595000,2
34171966,30766,3,34100,0,0,595000,2
34171983,30766,3,34100,0,0,595000,2
34171999,30766,3,34100,0,0,595000,2
34172016,30766,3,34100,0,0,595000,2
34172032,30766,3,34100,0,0,595000,2
34172063,30766,3,34100,0,0,595000,2
34172080,30766,3,34100,0,0,595000,2
34172097,30766,3,34100,0,0,595000,2
34172113,30766,3,34100,0,0,595000,2
34172130,30766,3,34100,0,0,595000,2
34172954,30766,3,34100,0,0,595000,2
34172999,30766,3,34100,0,0,595000,2
34173021,30766,3,34100,0,0,595000,2
34173040,30766,3,34100,0,0,595000,2
34196917,30766,3,34100,0,0,595000,2
34196964,30766,3,34100,0,0,595000,2
34196988,30766,3,34100,0,0,595000,2
34197006,30766,3,34100,0,0,595000,2
34197023,30766,3,34100,0,0,595000,2
34197040,30766,3,34100,0,0,595000,2
34197066,30766,3,34100,0,0,595000,2
34197082,30766,3,34100,0,0,595000,2
34197114,30766,3,34100,0,0,595000,2
34197131,30766,3,34100,0,0,595000,2
34197173,30766,3,34100,0,0,595000,2
34197191,30766,3,34100,0,0,595000,2
34197208,30766,3,34100,0,0,595000,2
34197226,30766,3,34100,0,0,595000,2
34197246,30766,3,34100,0,0,595000,2
34197262,30766,3,34100,0,0,595000,2
34197291,30766,3,34100,0,0,595000,2
34200313,30766,3,34100,0,0,595000,2
34211800,30766,3,34100,0,0,595000,2
34211851,30766,3,34100,0,0,595000,2
34211872,30766,3,34100,0,0,595000,2
34211891,30766,3,34100,0,0,595000,2
34211909,30766,3,34100,0,0,595000,2
34211927,30766,3,34100,0,0,595000,2
34211946,30766,3,34100,0,0,595000,2
34211971,30766,3,34100,0,0,595000,2
34212004,30766,3,34100,0,0,595000,2
34212021,30766,3,34100,0,0,595000,2
34212039,30766,3,34100,0,0,595000,2
34212055,30766,3,34100,0,0,595000,2
34212073,30766,3,34100,0,0,595000,2
34212089,30766,3,34100,0,0,595000,2
34212392,30766,3,34100,0,0,595000,2
34212414,30766,3,34100,0,0,595000,2
34212431,30766,3,34100,0,0,595000,2
34212686,30766,3,34100,0,0,595000,2
34212705,30766,3,34100,0,0,595000,2
34212723,30766,3,34100,0,0,595000,2
34212768,30766,3,34100,0,0,595000,2
34212787,30766,3,34100,0,0,595000,2
34212805,30766,3,34100,0,0,595000,2
34212827,30766,3,34100,0,0,595000,2
34213199,30766,3,34100,0,0,595000,2
34213223,30766,3,34100,0,0,595000,2
34213240,30766,3,34100,0,0,595000,2
34216396,30766,3,34100,0,0,595000,2
34216442,30766,3,34100,0,0,595000,2
34217358,30766,3,34100,0,0,595000,2
34217420,30766,3,34100,0,0,595000,2
34217449,30766,3,34100,0,0,595000,2
34217472,30766,3,34100,0,0,595000,2
34217489,30766,3,34100,0,0,595000,2
34217506,30766,3,34100,0,0,595000,2
34217523,30766,3,34100,0,0,595000,2
34217540,30766,3,34100,0,0,595000,2
34217557,30766,3,34100,0,0,595000,2
34217715,30766,3,34100,0,0,595000,2
34217736,30766,3,34100,0,0,595000,2
34217753,30766,3,34100,0,0,595000,2
34236781,30766,3,34100,0,0,595000,2
34236847,30766,3,34100,0,0,595000,2
34236868,30766,3,34100,0,0,595000,2
34236889,30766,3,34100,0,0,595000,2
34236906,30766,3,34100,0,0,595000,2
34236952,30766,3,34100,0,0,595000,2
34236969,30766,3,34100,0,0,595000,2
34236989,30766,3,34100,0,0,595000,2
34237007,30766,3,34100,0,0,595000,2
34237025,30766,3,34100,0,0,595000,2
34237042,30766,3,34100,0,0,595000,2
34237060,30766,3,34100,0,0,595000,2
34237077,30766,3,34100,0,0,595000,2
34237104,30766,3,34100,0,0,595000,2
34237121,30766,3,34100,0,0,595000,2
34237138,30766,3,34100,0,0,595000,2
34237183,30766,3,34100,0,0,595000,2
34237222,30766,3,34100,0,0,595000,2
34237240,30766,3,34100,0,0,595000,2
34251585,30766,3,34100,0,0,595000,2
34251630,30766,3,34100,0,0,595000,2
34251656,30766,3,34100,0,0,595000,2
34251674,30766,3,34100,0,0,595000,2
34252388,30766,3,34100,0,0,595000,2
34256202,30766,3,34100,0,0,595000,2
34256242,30766,3,34100,0,0,595000,2
34256264,30766,3,34100,0,0,595000,2
34256282,30766,3,34100,0,0,595000,2
34256299,30766,3,34100,0,0,595000,2
34256317,30766,3,34100,0,0,595000,2
34256333,30766,3,34100,0,0,595000,2
34256351,30766,3,34100,0,0,595000,2
34256382,30766,3,34100,0,0,595000,2
34256399,30766,3,34100,0,0,595000,2
34256417,30766,3,34100,0,0,595000,2
34256434,30766,3,34100,0,0,595000,2
34256451,30766,3,34100,0,0,595000,2
34256470,30766,3,34100,0,0,595000,2
34256488,30766,3,34100,0,0,595000,2
34256505,30766,3,34100,0,0,595000,2
34256538,30766,3,34100,0,0,595000,2
34256563,30766,3,34100,0,0,595000,2
34256581,30766,3,34100,0,0,595000,2
34256598,30766,3,34100,0,0,595000,2
34256615,30766,3,34100,0,0,595000,2
34256632,30766,3,34100,0,0,595000,2
34256649,30766,3,34100,0,0,595000,2
34256677,30766,3,34100,0,0,595000,2
34256699,30766,3,34100,0,0,595000,2
34256716,30766,3,34100,0,0,595000,2
34256733,30766,3,34100,0,0,595000,2
34256750,30766,3,34100,0,0,595000,2
34256768,30766,3,34100,0,0,595000,2
34256785,30766,3,34100,0,0,595000,2
34256803,30766,3,34100,0,0,595000,2
34256829,30766,3,34100,0,0,595000,2
34256846,30766,3,34100,0,0,595000,2
34256864,30766,3,34100,0,0,595000,2
34257176,30766,3,34100,0,0,595000,2
34257364,30766,3,34100,0,0,595000,2
34257382,30766,3,34100,0,0,595000,2
34257399,30766,3,34100,0,0,595000,2
34257416,30766,3,34100,0,0,595000,2
34257434,30766,3,34100,0,0,595000,2
34257451,30766,3,34100,0,0,595000,2
34257473,30766,3,34100,0,0,595000,2
34257513,30766,3,34100,0,0,595000,2
34257532,30766,3,34100,0,0,595000,2
34257549,30766,3,34100,0,0,595000,2
34257567,30766,3,34100,0,0,595000,2
34257584,30766,3,34100,0,0,595000,2
34257601,30766,3,34100,0,0,595000,2
34257639,30766,3,34100,0,0,595000,2
34257657,30766,3,34100,0,0,595000,2
34257674,30766,3,34100,0,0,595000,2
34257695,30766,3,34100,0,0,595000,2
34257976,30766,3,34100,0,0,595000,2
34257995,30766,3,34100,0,0,595000,2
34276700,30766,3,34100,0,0,595000,2
34276762,30766,3,34100,0,0,595000,2
34276784,30766,3,34100,0,0,595000,2
34276803,30766,3,34100,0,0,595000,2
34276822,30766,3,34100,0,0,595000,2
34276839,30766,3,34100,0,0,595000,2
34276857,30766,3,34100,0,0,595000,2
34276873,30766,3,34100,0,0,595000,2
34276905,30766,3,34100,0,0,595000,2
34276923,30766,3,34100,0,0,595000,2
34276940,30766,3,34100,0,0,595000,2
34276956,30766,3,34100,0,0,595000,2
34276974,30766,3,34100,0,0,595000,2
34276999,30766,3,34100,0,0,595000,2
34277025,30766,3,34100,0,0,595000,2
34277056,30766,3,34100,0,0,595000,2
34277088,30766,3,34100,0,0,595000,2
34277106,30766,3,34100,0,0,595000,2
34277123,30766,3,34100,0,0,595000,2
34277141,30766,3,34100,0,0,595000,2
34277181,30766,3,34100,0,0,595000,2
34277200,30766,3,34100,0,0,595000,2
34277217,30766,3,34100,0,0,595000,2
34277235,30766,3,34100,0,0,595000,2
34277264,30766,3,34100,0,0,595000,2
34277283,30766,3,34100,0,0,595000,2
34277299,30766,3,34100,0,0,595000,2
34277317,30766,3,34100,0,0,595000,2
34277333,30766,3,34100,0,0,595000,2
34277351,30766,3,34100,0,0,595000,2
34277372,30766,3,34100,0,0,595000,2
34277404,30766,3,34100,0,0,595000,2
34280189,30766,3,34100,0,0,595000,2
34280240,30766,3,34100,0,0,595000,2
34280278,30766,3,34100,0,0,595000,2
34280361,30766,3,34100,0,0,595000,2
34317180,30766,3,34100,0,0,595000,2
34317231,30766,3,34100,0,0,595000,2
34317251,30766,3,34100,0,0,595000,2
34317270,30766,3,34100,0,0,595000,2
34317287,30766,3,34100,0,0,595000,2
34317314,30766,3,34100,0,0,595000,2
34317349,30766,3,34100,0,0,595000,2
34317378,30766,3,34100,0,0,595000,2
34317407,30766,3,34100,0,0,595000,2
34317425,30766,3,34100,0,0,595000,2
34317485,30766,3,34100,0,0,595000,2
34319549,30766,3,34100,0,0,595000,2
34339480,30766,3,34100,0,0,595000,2
34339529,30766,3,34100,0,0,595000,2
34356959,30766,3,34100,0,0,595000,2
34357023,30766,3,34100,0,0,595000,2
