now_us,each_delv_MB,ss_status,lost_pkt,cwnd_MB,ssthresh_pkt,rtt_us,total_delv_B,total_retrans_pkt,total_sent_B
4839887,1308,1,0,0.35316,2147483647,1196450,341388,0,693240
4873166,1308,1,0,0.354468,2147483647,1229729,342696,0,695856
4873275,1308,1,0,0.355776,2147483647,1220124,344004,0,698472
4873328,1308,1,0,0.35708399999999996,2147483647,1220177,345312,0,701088
4873366,1308,1,0,0.358392,2147483647,1194751,346620,0,701088
4873398,1308,1,0,0.35969999999999996,2147483647,1194783,347928,0,701088
4873432,2616,1,0,0.361008,2147483647,1189979,350544,0,701088
4873465,1308,1,0,0.363624,2147483647,1180354,351852,0,701088
4873495,1308,1,0,0.364932,2147483647,1180384,353160,0,701088
4873570,2616,1,0,0.36624,2147483647,1170884,355776,0,701088
4873633,1308,1,0,0.36885599999999996,2147483647,1114824,357084,0,703704
4873660,1308,1,0,0.370164,2147483647,1114851,358392,0,703704
4878612,2616,1,0,0.37147199999999997,2147483647,1115010,361008,0,706320
4878721,1308,1,0,0.374088,2147483647,1105632,362316,0,706320
4878761,1308,1,0,0.375396,2147483647,1105672,363624,0,706320
4878796,1308,1,0,0.376704,2147483647,1096262,364932,0,706320
4878827,1308,1,0,0.37801199999999996,2147483647,1096293,366240,0,706320
4878858,2616,1,0,0.37932,2147483647,1079610,368856,0,706320
4919015,2616,1,0,0.381936,2147483647,1115049,371472,0,732480
4919092,1308,1,0,0.384552,2147483647,1105736,372780,0,732480
4919129,1308,1,0,0.38586,2147483647,1105773,374088,0,732480
4919164,1308,1,0,0.38716799999999996,2147483647,1040469,375396,0,732480
4919221,1308,1,0,0.388476,2147483647,1040526,376704,0,732480
4919255,1308,1,0,0.38978399999999996,2147483647,1035927,378012,0,732480
4919286,1308,1,0,0.391092,2147483647,1035958,379320,0,732480
4958795,2616,1,0,0.39239999999999997,2147483647,1066200,381936,0,761256
4958872,1308,1,0,0.395016,2147483647,1057186,383244,0,761256
4958910,1308,1,0,0.396324,2147483647,1057224,384552,0,761256
4958953,1308,1,0,0.397632,2147483647,1048177,385860,0,761256
4958993,1308,1,0,0.39893999999999996,2147483647,1048217,387168,0,761256
4959025,1308,1,0,0.400248,2147483647,1039158,388476,0,761256
4997864,1308,1,0,0.40155599999999997,2147483647,1077997,389784,0,790032
4997943,2616,1,0,0.402864,2147483647,1068985,392400,0,790032
4997980,1308,1,0,0.40548,2147483647,1060049,393708,0,790032
4998040,1308,1,0,0.406788,2147483647,1060109,395016,0,790032
4998074,1308,1,0,0.40809599999999996,2147483647,1051294,396324,0,790032
4998105,1308,1,0,0.409404,2147483647,1051325,397632,0,790032
4998859,1308,1,0,0.41071199999999997,2147483647,1043230,398940,0,790032
5039263,1308,1,0,0.41202,2147483647,1083634,400248,0,810960
5039377,1308,1,0,0.413328,2147483647,1040239,401556,0,813576
5039430,1308,1,0,0.414636,2147483647,1040292,402864,0,816192
5039467,2616,1,0,0.415944,2147483647,1035908,405480,0,816192
5039511,1308,1,0,0.41856,2147483647,1027125,406788,0,816192
5039808,1308,1,0,0.41986799999999996,2147483647,1027422,408096,0,818808
5078544,2616,1,0,0.421176,2147483647,1039614,410712,0,829272
5078671,2616,1,0,0.423792,2147483647,1035347,413328,0,834504
5078712,1308,1,0,0.42640799999999995,2147483647,1026617,414636,0,834504
5078746,1308,1,0,0.427716,2147483647,1026651,415944,0,834504
5078779,1308,1,0,0.42902399999999996,2147483647,960089,417252,0,834504
5078811,1308,1,0,0.430332,2147483647,960121,418560,0,834504
5078842,2616,1,0,0.43163999999999997,2147483647,955772,421176,0,834504
5120220,1308,1,0,0.434256,2147483647,988386,422484,0,855432
5120327,1308,1,0,0.435564,2147483647,988493,423792,0,858048
5120380,1308,1,0,0.436872,2147483647,979791,425100,0,860664
5120416,1308,1,0,0.43817999999999996,2147483647,979827,426408,0,860664
5120452,1308,1,0,0.439488,2147483647,961858,427716,0,860664
5120483,1308,1,0,0.44079599999999997,2147483647,961889,429024,0,860664
5120541,1308,1,0,0.442104,2147483647,957576,430332,0,860664
5158412,1308,1,0,0.443412,2147483647,995447,431640,0,873744
5158521,1308,1,0,0.44472,2147483647,986819,432948,0,876360
5158576,1308,1,0,0.446028,2147483647,986874,434256,0,878976
5158612,2616,1,0,0.44733599999999996,2147483647,919970,436872,0,878976
5158646,2616,1,0,0.44995199999999996,2147483647,915633,439488,0,878976
5158678,1308,1,0,0.45256799999999997,2147483647,906934,440796,0,878976
5200724,1308,1,0,0.453876,2147483647,948980,442104,0,894672
5200762,1308,1,0,0.455184,2147483647,942570,443412,0,897288
5200780,1308,1,0,0.45649199999999995,2147483647,942588,444720,0,899904
5200790,1308,1,0,0.4578,2147483647,936150,446028,0,899904
5200799,1308,1,0,0.45910799999999996,2147483647,936159,447336,0,899904
5200808,1308,1,0,0.460416,2147483647,929720,448644,0,899904
5200817,1308,1,0,0.46172399999999997,2147483647,929729,449952,0,899904
5238781,2616,1,0,0.463032,2147483647,961245,452568,0,912984
5238858,1308,1,0,0.465648,2147483647,954874,453876,0,918216
5238883,1308,1,0,0.466956,2147483647,954899,455184,0,918216
5238904,1308,1,0,0.46826399999999996,2147483647,948472,456492,0,918216
5238922,1308,1,0,0.469572,2147483647,948490,457800,0,918216
5238963,1308,1,0,0.47087999999999997,2147483647,942083,459108,0,918216
5279746,1308,1,0,0.472188,2147483647,982866,460416,0,931296
